tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	3575	0	live	IL7R	CD127, CDW127, IL-7R-alphaA, ILRA, IL7R	interleukin 7 receptor	interleukin-7 receptor subunit alpha|CD127 antigen|IL-7 receptor subunit alpha|IL-7R subunit alpha|interleukin 7 receptor alpha chain|interleukin 7 receptor isoform H5-6	5p13.2	5	NC_000005.10	35856849	35879603	plus	8	146661	
9606	Homo sapiens	1026	0	live	CDKN1A	CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1	cyclin dependent kinase inhibitor 1A	cyclin-dependent kinase inhibitor 1|CDK-interacting protein 1|CDK-interaction protein 1|DNA synthesis inhibitor|cyclin-dependent kinase inhibitor 1A (p21, Cip1)|melanoma differentiation associated protein 6|wild-type p53-activated fragment 1	6p21.2	6	NC_000006.12	36676460	36687339	plus	6	116899	
9606	Homo sapiens	4602	0	live	MYB	Cmyb, c-myb, c-myb_CDS, efg	MYB proto-oncogene, transcription factor	transcriptional activator Myb|oncogene AMV|proto-oncogene c-Myb|v-myb avian myeloblastosis viral oncogene homolog	6q23.3	6	NC_000006.12	135181315	135219173	plus	19	189990	
9606	Homo sapiens	6279	0	live	S100A8	60B8AG, CAGA, CFAG, CGLA, CP-10, L1Ag, MA387, MIF, MRP8, NIF, P8	S100 calcium binding protein A8	protein S100-A8|calgranulin A|calprotectin L1L subunit|cystic fibrosis antigen|leukocyte L1 complex light chain|migration inhibitory factor-related protein 8|urinary stone protein band A	1q21.3	1	NC_000001.11	153390032	153422583	minus	5	123885	
9606	Homo sapiens	57379	0	live	AICDA	AID, ARP2, CDA2, HEL-S-284, HIGM2	activation induced cytidine deaminase	single-stranded DNA cytosine deaminase|cytidine aminohydrolase|epididymis secretory protein Li 284|integrated into Burkitt's lymphoma cell line Ramos	12p13.31	12	NC_000012.12	8602166	8612970	minus	5	605257	
9606	Homo sapiens	6387	0	live	CXCL12	IRH, PBSF, SCYB12, SDF1, TLSF, TPAR1	C-X-C motif chemokine ligand 12	stromal cell-derived factor 1|chemokine (C-X-C motif) ligand 12|intercrine reduced in hepatomas|pre-B cell growth-stimulating factor	10q11.21	10	NC_000010.11	44292088	44385097	minus	9	600835	
9606	Homo sapiens	6777	0	live	STAT5B	STAT5	signal transducer and activator of transcription 5B	signal transducer and activator of transcription 5B|transcription factor STAT5B	17q21.2	17	NC_000017.11	42199177	42288437	minus	22	604260	
9606	Homo sapiens	5970	0	live	RELA	CMCU, NFKB3, p65	RELA proto-oncogene, NF-kB subunit	transcription factor p65|NF-kappa-B p65delta3|NF-kappa-B transcription factor p65|nuclear factor NF-kappa-B p65 subunit|nuclear factor of kappa light polypeptide gene enhancer in B-cells 3|v-rel avian reticuloendotheliosis viral oncogene homolog A|v-rel reticuloendotheliosis viral oncogene homolog A	11q13.1	11	NC_000011.10	65653596	65662972	minus	11	164014	
9606	Homo sapiens	3135	0	live	HLA-G	MHC-G	major histocompatibility complex, class I, G	HLA class I histocompatibility antigen, alpha chain G|HLA G antigen|HLA-G histocompatibility antigen, class I, G|MHC class I antigen G|MHC class Ib antigen|b2 microglobulin|mutant MHC class I antigen|mutant MHC class Ib antigen	6p22.1	6	NC_000006.12	29826967	29831130	plus	9	142871	
9606	Homo sapiens	7450	0	live	VWF	F8VWF, VWD	von Willebrand factor	von Willebrand factor|coagulation factor VIII VWF	12p13.31	12	NC_000012.12	5948874	6124675	minus	52	613160	
9606	Homo sapiens	285943	0	live	HOXA-AS2	HOXA3as	HOXA cluster antisense RNA 2	HOXA cluster antisense RNA 2 (non-protein coding)	7p15.2	7	NC_000007.14	27121919	27128760	plus	4	616068	
9606	Homo sapiens	142	0	live	PARP1	ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PPOL, pADPRT-1	poly(ADP-ribose) polymerase 1	poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD(+)|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD(+) ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1	1q42.12	1	NC_000001.11	226360691	226408100	minus	23	173870	
9606	Homo sapiens	3808	0	live	KIR2DS3	NKAT7	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3	killer cell immunoglobulin-like receptor 2DS3|MHC class I NK cell receptor|NKAT-7|killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 3|natural killer cell inhibitory receptor|natural killer-associated transcript 7	19q13.4	19						604954	
9606	Homo sapiens	3718	0	live	JAK3	JAK-3_HUMAN, JAKL, L-JAK, LJAK, JAK3	Janus kinase 3	tyrosine-protein kinase JAK3|Janus kinase 3 (a protein tyrosine kinase, leukocyte)|leukocyte Janus kinase	19p13.11	19	NC_000019.10	17824782	17848071	minus	25	600173	
9606	Homo sapiens	1027	0	live	CDKN1B	CDKN4, KIP1, MEN1B, MEN4, P27KIP1	cyclin dependent kinase inhibitor 1B	cyclin-dependent kinase inhibitor 1B|cyclin-dependent kinase inhibitor 1B (p27, Kip1)	12p13.1	12	NC_000012.12	12717270	12722383	plus	3	600778	
9606	Homo sapiens	9429	0	live	ABCG2	ABC15, ABCP, BCRP, BCRP1, BMDP, CD338, CDw338, EST157481, GOUT1, MRX, MXR, MXR-1, MXR1, UAQTL1	ATP binding cassette subfamily G member 2 (Junior blood group)	ATP-binding cassette sub-family G member 2|ABC transporter|ATP-binding cassette transporter G2|ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)|breast cancer resistance protein|mitoxantrone resistance-associated protein|multi drug resistance efflux transport ATP-binding cassette sub-family G (WHITE) member 2|placenta specific MDR protein|placenta-specific ATP-binding cassette transporter|urate exporter	4q22.1	4	NC_000004.12	88090264	88231626	minus	21	603756	
9606	Homo sapiens	84295	0	live	PHF6	BFLS, BORJ, CENP-31	PHD finger protein 6	PHD finger protein 6|PHD-like zinc finger protein|centromere protein 31	Xq26.2	X	NC_000023.11	134373312	134428792	plus	10	300414	
9606	Homo sapiens	3557	0	live	IL1RN	DIRA, ICIL-1RA, IL-1RN, IL-1ra, IL-1ra3, IL1F3, IL1RA, IRAP, MVCD4	interleukin 1 receptor antagonist	interleukin-1 receptor antagonist protein|IL1 inhibitor|intracellular IL-1 receptor antagonist type II|intracellular interleukin-1 receptor antagonist (icIL-1ra)|type II interleukin-1 receptor antagonist	2q14.1	2	NC_000002.12	113099365	113134016	plus	11	147679	
9606	Homo sapiens	54658	0	live	UGT1A1	BILIQTL1, GNT1, HUG-BR1, UDPGT, UDPGT 1-1, UGT1, UGT1A	UDP glucuronosyltransferase family 1 member A1	UDP-glucuronosyltransferase 1-1|UDP glucuronosyltransferase 1 family, polypeptide A1|UDP glycosyltransferase 1 family, polypeptide A1|UDP-glucuronosyltransferase 1-A|UDP-glucuronosyltransferase 1A1|UGT-1A|UGT1*1|UGT1-01|UGT1.1|bilirubin UDP-glucuronosyltranserase|bilirubin UDP-glucuronosyltransferase 1-1|bilirubin UDP-glucuronosyltransferase isozyme 1|bilirubin-specific UDPGT isozyme 1	2q37.1	2	NC_000002.12	233760273	233773299	plus	5	191740	
9606	Homo sapiens	2033	0	live	EP300	KAT3B, MKHK2, RSTS2, p300	E1A binding protein p300	histone acetyltransferase p300|E1A-associated protein p300|E1A-binding protein, 300kD|histone butyryltransferase p300|histone crotonyltransferase p300|p300 HAT|protein propionyltransferase p300	22q13.2	22	NC_000022.11	41092586	41180077	plus	31	602700	
9606	Homo sapiens	2068	0	live	ERCC2	COFS2, EM9, TFIIH, TTD, TTD1, XPD	ERCC excision repair 2, TFIIH core complex helicase subunit	general transcription and DNA repair factor IIH helicase subunit XPD|BTF2 p80|CXPD|DNA excision repair protein ERCC-2|DNA repair protein complementing XP-D cells|TFIIH 80 kDa subunit|TFIIH basal transcription factor complex 80 kDa subunit|TFIIH basal transcription factor complex helicase XPB subunit|TFIIH basal transcription factor complex helicase XPD subunit|TFIIH basal transcription factor complex helicase subunit|TFIIH p80|TFIIH subunit XPD|basic transcription factor 2 80 kDa subunit|excision repair cross-complementation group 2|excision repair cross-complementing rodent repair deficiency, complementation group 2|xeroderma pigmentosum complementary group D|xeroderma pigmentosum group D-complementing protein	19q13.32	19	NC_000019.10	45349837	45370647	minus	24	126340	
9606	Homo sapiens	22978	0	live	NT5C2	GMP, NT5B, PNT5, SPG45, SPG65, cN-II	5'-nucleotidase, cytosolic II	cytosolic purine 5'-nucleotidase|5'-nucleotidase (purine), cytosolic type B|IMP-specific 5'-NT|epididymis secretory sperm binding protein	10q24.32-q24.33	10	NC_000010.11	103088017	103193306	minus	27	600417	
9606	Homo sapiens	10	0	live	NAT2	AAC2, NAT-2, PNAT	N-acetyltransferase 2	arylamine N-acetyltransferase 2|N-acetyltransferase 2 (arylamine N-acetyltransferase)|N-acetyltransferase type 2|arylamide acetylase 2	8p22	8	NC_000008.11	18386585	18401219	plus	3	612182	
9606	Homo sapiens	3704	0	live	ITPA	C20orf37, HLC14-06-P, ITPase, My049, NTPase, dJ794I6.3	inosine triphosphatase	inosine triphosphate pyrophosphatase|epididymis secretory sperm binding protein|inosine triphosphatase (nucleoside triphosphate pyrophosphatase)|inosine triphosphate pyrophosphohydrolase|non-canonical purine NTP pyrophosphatase|non-standard purine NTP pyrophosphatase|nucleoside-triphosphate diphosphatase|putative oncogene protein HLC14-06-P	20p13	20	NC_000020.11	3208868	3227449	plus	12	147520	
9606	Homo sapiens	1577	0	live	CYP3A5	CP35, CYPIIIA5, P450PCN3, PCN3	cytochrome P450 family 3 subfamily A member 5	cytochrome P450 3A5|aryl hydrocarbon hydroxylase|cytochrome P450 HLp2|cytochrome P450, family 3, subfamily A, polypeptide 5|cytochrome P450, subfamily IIIA (niphedipine oxidase), polypeptide 5|cytochrome P450-PCN3|flavoprotein-linked monooxygenase|microsomal monooxygenase|xenobiotic monooxygenase	7q22.1	7	NC_000007.14	99648189	99680026	minus	16	605325	
9606	Homo sapiens	3953	0	live	LEPR	CD295, LEP-RD, OB-R, OBR, LEPR	leptin receptor	leptin receptor|OB receptor|huB219	1p31.3	1	NC_000001.11	65420652	65637493	plus	24	601007	
9606	Homo sapiens	4968	0	live	OGG1	HMMH, HOGG1, MUTM, OGH1	8-oxoguanine DNA glycosylase	N-glycosylase/DNA lyase|8-hydroxyguanine DNA glycosylase|AP lyase|DNA-apurinic or apyrimidinic site lyase|OGG1 type 1f	3p25.3	3	NC_000003.12	9749944	9788246	plus	12	601982	
9606	Homo sapiens	3627	0	live	CXCL10	C7, IFI10, INP10, IP-10, SCYB10, crg-2, gIP-10, mob-1	C-X-C motif chemokine ligand 10	C-X-C motif chemokine 10|10 kDa interferon gamma-induced protein|chemokine (C-X-C motif) ligand 10|gamma IP10|interferon-inducible cytokine IP-10|protein 10 from interferon (gamma)-induced cell line|small inducible cytokine subfamily B (Cys-X-Cys), member 10|small-inducible cytokine B10	4q21.1	4	NC_000004.12	76021116	76023536	minus	4	147310	
9606	Homo sapiens	8842	0	live	PROM1	AC133, CD133, CORD12, MCDR2, MSTP061, PROML1, RP41, STGD4	prominin 1	prominin-1|antigen AC133|hProminin|hematopoietic stem cell antigen|prominin-like protein 1	4p15.32	4	NC_000004.12	15968226	16084059	minus	35	604365	
9606	Homo sapiens	328	0	live	APEX1	APE, APE1, APEN, APEX, APX, HAP1, REF1	apurinic/apyrimidinic endodeoxyribonuclease 1	DNA-(apurinic or apyrimidinic site) lyase|AP endonuclease class I|AP lyase|APEX nuclease (multifunctional DNA repair enzyme) 1|apurinic-apyrimidinic endonuclease 1|apurinic/apyrimidinic (abasic) endonuclease|deoxyribonuclease (apurinic or apyrimidinic)|protein REF-1|redox factor-1	14q11.2	14	NC_000014.9	20455131	20457772	plus	5	107748	
9606	Homo sapiens	5888	0	live	RAD51	BRCC5, FANCR, HRAD51, HsRad51, HsT16930, MRMV2A, RECA, RAD51	RAD51 recombinase	DNA repair protein RAD51 homolog 1|BRCA1/BRCA2-containing complex, subunit 5|RAD51 homolog A|RecA, E. coli, homolog of|RecA-like protein|recombination protein A	15q15.1	15	NC_000015.10	40694774	40732340	plus	13	179617	
9606	Homo sapiens	1385	0	live	CREB1	CREB, CREB-1	cAMP responsive element binding protein 1	cyclic AMP-responsive element-binding protein 1|active transcription factor CREB|cAMP-response element-binding protein-1|cyclic adenosine 3',5'-monophosphate response element binding protein|cyclic adenosine 3',5'-monophosphate response element-binding protein CREB|transactivator protein	2q33.3	2	NC_000002.12	207529892	207605989	plus	14	123810	
9606	Homo sapiens	406893	0	live	MIR101-1	MIRN101-1, mir-101-1	microRNA 101-1	hsa-mir-101-1	1p31.3	1	NC_000001.11	65058434	65058508	minus	1	612511	
9606	Homo sapiens	6470	0	live	SHMT1	CSHMT, SHMT	serine hydroxymethyltransferase 1	serine hydroxymethyltransferase, cytosolic|cytoplasmic serine hydroxymethyltransferase|glycine hydroxymethyltransferase|serine hydroxymethyltransferase 1 (soluble)|serine methylase	17p11.2	17	NC_000017.11	18327860	18363563	minus	14	182144	
9606	Homo sapiens	6469	0	live	SHH	HHG1, HLP3, HPE3, MCOPCB5, SMMCI, ShhNC, TPT, TPTPS	sonic hedgehog signaling molecule	sonic hedgehog protein|shh unprocessed N-terminal signaling and C-terminal autoprocessing domains|sonic hedgehog homolog	7q36.3	7	NC_000007.14	155799984	155812273	minus	8	600725	
9606	Homo sapiens	100132285	0	live	KIR2DS2	183ActI, CD158J, CD158b, KIR-2DS2, NKAT-5, NKAT5, cl-49	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2	killer cell immunoglobulin-like receptor 2DS2|CD158 antigen-like family member J|KIR2DS2 Killer-cell Immunoglobulin-like Receptor|MHC class I NK cell receptor|NK receptor 183 ActI|killer cell immunoglobulin-like receptor KIR2DS2|killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2|killer-cell Ig-like receptor|killer-cell immunoglobulin-like receptor two domains short tail 2 protein|natural killer associated transcript 5|natural killer cell inhibitory receptor|p58 killer cell inhibitory receptor KIR-K7a|p58 natural killer cell receptor clone CL-49	19q13.4	19						604953	
9606	Homo sapiens	867	0	live	CBL	C-CBL2, FRA11B, NSLL, RNF55, CBL	Cbl proto-oncogene	E3 ubiquitin-protein ligase CBL|Cas-Br-M (murine) ecotropic retroviral transforming sequence|Cbl proto-oncogene, E3 ubiquitin protein ligase|RING finger protein 55|RING-type E3 ubiquitin transferase CBL|casitas B-lineage lymphoma proto-oncogene|fragile site, folic acid type, rare, fra(11)(q23.3)|oncogene CBL2|proto-oncogene c-Cbl|signal transduction protein CBL	11q23.3	11	NC_000011.10	119206276	119308149	plus	16	165360	
9606	Homo sapiens	10673	0	live	TNFSF13B	BAFF, BLYS, CD257, DTL, TALL-1, TALL1, THANK, TNFSF20, TNLG7A, ZTNF4	TNF superfamily member 13b	tumor necrosis factor ligand superfamily member 13B|ApoL related ligand TALL-1|B-cell-activating factor|B-lymphocyte stimulator|Delta4 BAFF|TNF and ApoL-related leukocyte expressed ligand 1|TNF homolog that activates apoptosis|delta BAFF|dendritic cell-derived TNF-like molecule|epididymis secretory sperm binding protein|tumor necrosis factor (ligand) superfamily, member 13b|tumor necrosis factor (ligand) superfamily, member 20|tumor necrosis factor ligand 7A|tumor necrosis factor superfamily member 13b|tumor necrosis factor-like protein ZTNF4	13q33.3	13	NC_000013.11	108268240	108308484	plus	7	603969	
9606	Homo sapiens	3586	0	live	IL10	CSIF, GVHDS, IL-10A, TGIF, IL10	interleukin 10	interleukin-10|T-cell growth inhibitory factor|cytokine synthesis inhibitory factor	1q32.1	1	NC_000001.11	206767603	206772494	minus	5	124092	
9606	Homo sapiens	3091	0	live	HIF1A	HIF-1-alpha, HIF-1A, HIF-1alpha, HIF1, HIF1-ALPHA, MOP1, PASD8, bHLHe78	hypoxia inducible factor 1 subunit alpha	hypoxia-inducible factor 1-alpha|ARNT interacting protein|PAS domain-containing protein 8|basic-helix-loop-helix-PAS protein MOP1|class E basic helix-loop-helix protein 78|hypoxia inducible factor 1 alpha subunit|hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)|hypoxia-inducible factor 1 alpha isoform I.3|hypoxia-inducible factor1alpha|member of PAS protein 1|member of PAS superfamily 1	14q23.2	14	NC_000014.9	61695401	61748259	plus	16	603348	
9606	Homo sapiens	1050	0	live	CEBPA	C/EBP-alpha, CEBP	CCAAT enhancer binding protein alpha	CCAAT/enhancer-binding protein alpha|CCAAT/enhancer binding protein (C/EBP), alpha	19q13.11	19	NC_000019.10	33299934	33302564	minus	1	116897	
9606	Homo sapiens	3400	0	live	ID4	IDB4, bHLHb27	inhibitor of DNA binding 4, HLH protein	DNA-binding protein inhibitor ID-4|class B basic helix-loop-helix protein 27|inhibitor of DNA binding 4, dominant negative helix-loop-helix protein|inhibitor of differentiation 4	6p22.3	6	NC_000006.12	19837370	19842200	plus	3	600581	
9606	Homo sapiens	7517	0	live	XRCC3	CMM6	X-ray repair cross complementing 3	DNA repair protein XRCC3|X-ray repair complementing defective repair in Chinese hamster cells 3|X-ray repair cross-complementing protein 3	14q32.33	14	NC_000014.9	103697611	103715486	minus	10	600675	
9606	Homo sapiens	1111	0	live	CHEK1	CHK1	checkpoint kinase 1	serine/threonine-protein kinase Chk1|CHK1 checkpoint homolog|Checkpoint, S. pombe, homolog of, 1|Chk1-S|cell cycle checkpoint kinase	11q24.2	11	NC_000011.10	125624910	125676256	plus	16	603078	
9606	Homo sapiens	3123	0	live	HLA-DRB1	DRB1, HLA-DR1B, HLA-DRB, SS1	major histocompatibility complex, class II, DR beta 1	major histocompatibility complex, class II, DR beta 1|HLA class II histocompatibility antigen, DR-1 beta chain|MHC class II HLA-DR beta 1 chain|human leucocyte antigen DRB1|lymphocyte antigen DRB1	6p21.32	6	NC_000006.12	32578769	32589836	minus	6	142857	
9606	Homo sapiens	545	0	live	ATR	FCTCS, FRP1, MEC1, SCKL, SCKL1	ATR serine/threonine kinase	serine/threonine-protein kinase ATR|FRAP-related protein-1|MEC1, mitosis entry checkpoint 1, homolog|ataxia telangiectasia and Rad3-related protein	3q23	3	NC_000003.12	142449235	142578826	minus	49	601215	
9606	Homo sapiens	627	0	live	BDNF	ANON2, BULN2	brain derived neurotrophic factor	brain-derived neurotrophic factor|abrineurin|neurotrophin	11p14.1	11	NC_000011.10	27654893	27722058	minus	12	113505	
9606	Homo sapiens	7128	0	live	TNFAIP3	A20, AISBL, OTUD7C, TNFA1P2	TNF alpha induced protein 3	tumor necrosis factor alpha-induced protein 3|OTU domain-containing protein 7C|putative DNA-binding protein A20|tumor necrosis factor inducible protein A20|tumor necrosis factor, alpha induced protein 3|zinc finger protein A20	6q23.3	6	NC_000006.12	137866317	137883314	plus	13	191163	
9606	Homo sapiens	10599	0	live	SLCO1B1	HBLRR, LST-1, LST1, OATP-C, OATP1B1, OATP2, OATPC, SLC21A6	solute carrier organic anion transporter family member 1B1	solute carrier organic anion transporter family member 1B1|OATP-2|liver-specific organic anion transporter 1|sodium-independent organic anion-transporting polypeptide 2|solute carrier family 21 (organic anion transporter), member 6	12p12.1	12	NC_000012.12	21131194	21239796	plus	15	604843	
9606	Homo sapiens	604	0	live	BCL6	BCL5A, LAZ3, ZBTB27, ZNF51, BCL6	BCL6 transcription repressor	B-cell lymphoma 6 protein|B cell CLL/lymphoma 6|B-cell lymphoma 5 protein|B-cell lymphoma 6 protein transcript|BCL-5|BCL-6|cys-his2 zinc finger transcription factor|lymphoma-associated zinc finger gene on chromosome 3|protein LAZ-3|zinc finger and BTB domain-containing protein 27|zinc finger protein 51|zinc finger transcription factor BCL6S	3q27.3	3	NC_000003.12	187721377	187745725	minus	12	109565	
9606	Homo sapiens	4311	0	live	MME	CALLA, CD10, CMT2T, NEP, SCA43, SFE	membrane metalloendopeptidase	neprilysin|atriopeptidase|common acute lymphocytic leukemia antigen|membrane metallo-endopeptidase (neutral endopeptidase, enkephalinase, CALLA, CD10)|membrane metallo-endopeptidase variant 1|membrane metallo-endopeptidase variant 2|neprilysin-390|neprilysin-411|neutral endopeptidase 24.11|skin fibroblast elastase	3q25.2	3	NC_000003.12	155024124	155183729	plus	29	120520	
9606	Homo sapiens	10019	0	live	SH2B3	IDDM20, LNK	SH2B adaptor protein 3	SH2B adapter protein 3|lymphocyte-specific adapter protein Lnk|signal transduction protein Lnk	12q24.12	12	NC_000012.12	111405107	111451623	plus	12	605093	
9606	Homo sapiens	7535	0	live	ZAP70	ADMIO2, IMD48, SRK, STCD, STD, TZK, ZAP-70	zeta chain of T cell receptor associated protein kinase 70	tyrosine-protein kinase ZAP-70|70 kDa zeta-associated protein|70 kDa zeta-chain associated protein|syk-related tyrosine kinase|zeta chain of T cell receptor associated protein kinase 70kDa|zeta-chain (TCR) associated protein kinase 70kDa|zeta-chain associated protein kinase, 70kD	2q11.2	2	NC_000002.12	97712030	97744327	plus	19	176947	
9606	Homo sapiens	7056	0	live	THBD	AHUS6, BDCA3, CD141, THPH12, THRM, TM	thrombomodulin	thrombomodulin|CD141 antigen|fetomodulin	20p11.21	20	NC_000020.11	23045633	23049664	minus	1	188040	
9606	Homo sapiens	3106	0	live	HLA-B	AS, B-4901, HLAB	major histocompatibility complex, class I, B	major histocompatibility complex, class I, B|HLA class I antigen HLA-B|HLA class I histocompatibility antigen, B alpha chain|MHC HLA-B cell surface glycoprotein|MHC HLA-B transmembrane glycoprotein|MHC class 1 antigen|MHC class I antigen HLA-B alpha chain|MHC class I antigen HLA-B heavy chain|MHC class I antigen SHCHA|MHC class I molecule|leukocyte antigen class I-B	6p21.33	6	NC_000006.12	31353866	31357245	minus	8	142830	
9606	Homo sapiens	4548	0	live	MTR	HMAG, MS, cblG	5-methyltetrahydrofolate-homocysteine methyltransferase	methionine synthase|5-methyltetrahydrofolate-homocysteine methyltransferase 1|cobalamin-dependent methionine synthase|vitamin-B12 dependent methionine synthase	1q43	1	NC_000001.11	236794304	236903981	plus	33	156570	
9606	Homo sapiens	3479	0	live	IGF1	IGF, IGF-I, IGFI, MGF	insulin like growth factor 1	insulin-like growth factor I|insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor IB|mechano growth factor|somatomedin-C	12q23.2	12	NC_000012.12	102395860	102481839	minus	7	147440	
9606	Homo sapiens	5604	0	live	MAP2K1	CFC3, MAPKK1, MEK1, MKK1, PRKMK1	mitogen-activated protein kinase kinase 1	dual specificity mitogen-activated protein kinase kinase 1|ERK activator kinase 1|MAPK/ERK kinase 1|MAPKK 1|MEK 1|protein kinase, mitogen-activated, kinase 1 (MAP kinase kinase 1)	15q22.31	15	NC_000015.10	66386873	66491544	plus	13	176872	
9606	Homo sapiens	1244	0	live	ABCC2	ABC30, CMOAT, DJS, MRP2, cMRP	ATP binding cassette subfamily C member 2	canalicular multispecific organic anion transporter 1|ATP-binding cassette, sub-family C (CFTR/MRP), member 2|canalicular multidrug resistance protein|multidrug resistance-associated protein 2	10q24.2	10	NC_000010.11	99782598	99853741	plus	34	601107	
9606	Homo sapiens	4137	0	live	MAPT	DDPAC, FTDP-17L, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, MAPT	microtubule associated protein tau	microtubule-associated protein tau|G protein beta1/gamma2 subunit-interacting factor 1|PHF-tau|neurofibrillary tangle protein|paired helical filament-tau|protein phosphatase 1, regulatory subunit 103	17q21.31	17	NC_000017.11	45894382	46028334	plus	15	157140	
9606	Homo sapiens	3952	0	live	LEP	LEPD, OB, OBS	leptin	leptin|leptin (murine obesity homolog)|leptin (obesity homolog, mouse)|obese protein|obese, mouse, homolog of|obesity factor	7q32.1	7	NC_000007.14	128241201	128257629	plus	3	164160	
9606	Homo sapiens	2356	0	live	FPGS		folylpolyglutamate synthase	folylpolyglutamate synthase, mitochondrial|folylpoly-gamma-glutamate synthetase|tetrahydrofolate synthase|tetrahydrofolylpolyglutamate synthase	9q34.11	9	NC_000009.12	127802858	127814520	plus	17	136510	
9606	Homo sapiens	675	0	live	BRCA2	BRCC2, BROVCA2, FACD, FAD, FAD1, FANCD, FANCD1, GLM3, PNCA2, XRCC11	BRCA2 DNA repair associated	breast cancer type 2 susceptibility protein|BRCA1/BRCA2-containing complex, subunit 2|Fanconi anemia group D1 protein|breast and ovarian cancer susceptibility gene, early onset|breast and ovarian cancer susceptibility protein 2|breast cancer 2 tumor suppressor|breast cancer 2, early onset|mutant BRCA2|truncated breast cancer 2	13q13.1	13	NC_000013.11	32315480	32399672	plus	27	600185	
9606	Homo sapiens	8836	0	live	GGH	GH	gamma-glutamyl hydrolase	gamma-glutamyl hydrolase|gamma-Glu-X carboxypeptidase|gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	8q12.3	8	NC_000008.11	63015079	63039051	minus	10	601509	
9606	Homo sapiens	7494	0	live	XBP1	TREB-5, TREB5, XBP-1, XBP2	X-box binding protein 1	X-box-binding protein 1|tax-responsive element-binding protein 5	22q12	22	NC_000022.11	28794560	28800572	minus	6	194355	
9606	Homo sapiens	10057	0	live	ABCC5	ABC33, EST277145, MOAT-C, MOATC, MRP5, SMRP, pABC11	ATP binding cassette subfamily C member 5	multidrug resistance-associated protein 5|ATP-binding cassette, sub-family C (CFTR/MRP), member 5|canalicular multispecific organic anion transporter C|multi-specific organic anion transporter C	3q27.1	3	NC_000003.12	183919934	184018010	minus	36	605251	
9606	Homo sapiens	595	0	live	CCND1	BCL1, D11S287E, PRAD1, U21B31	cyclin D1	G1/S-specific cyclin-D1|B-cell CLL/lymphoma 1|B-cell lymphoma 1 protein|BCL-1 oncogene|PRAD1 oncogene	11q13.3	11	NC_000011.10	69641105	69654474	plus	5	168461	
9606	Homo sapiens	6347	0	live	CCL2	GDCF-2, HC11, HSMCR30, MCAF, MCP-1, MCP1, SCYA2, SMC-CF	C-C motif chemokine ligand 2	C-C motif chemokine 2|chemokine (C-C motif) ligand 2|monocyte chemoattractant protein-1|monocyte chemotactic and activating factor|monocyte chemotactic protein 1|monocyte secretory protein JE|small inducible cytokine A2 (monocyte chemotactic protein 1, homologous to mouse Sig-je)|small inducible cytokine subfamily A (Cys-Cys), member 2|small-inducible cytokine A2	17q12	17	NC_000017.11	34255277	34257203	plus	3	158105	
9606	Homo sapiens	332	0	live	BIRC5	API4, EPR-1	baculoviral IAP repeat containing 5	baculoviral IAP repeat-containing protein 5|apoptosis inhibitor 4|apoptosis inhibitor survivin|survivin variant 3 alpha	17q25.3	17	NC_000017.11	78214196	78225635	plus	6	603352	
9606	Homo sapiens	1021	0	live	CDK6	MCPH12, PLSTIRE	cyclin dependent kinase 6	cyclin-dependent kinase 6|cell division protein kinase 6|serine/threonine-protein kinase PLSTIRE	7q21.2	7	NC_000007.14	92604921	92836627	minus	10	603368	
